nama,jenis_lembaga,profile,provinsi ,alamat,kontak,jenis_kelamin,umur,jenis_kekerasan
RUMAH SEHAT PSIKOLOGI INVIRA HUMANIA,Psikologis,INVIRA HUMANIA adalah ONE STOP PSYCHOLOGICAL SERVICE  dengan layanan konseling dan psikoterapi dengan asesmen psikologi ( individual baik pendidikan dan perusahaan)psikoedukasi serta pemberdayaan komunitas. Kami memiliki psikolog dan profesional yang handal berpengalaman dan dilengkapi Surat Ijin Praktek Psikologi (SIPP) dan sertifikasi yang kompeten di bidangnya seperti Surat Tanda Registrasi (STR) Certified Human Resources Professional (CHRP) Certified Hypnotist (CH)  Certified Hypnotherapist (CHt) dan Certified Practitioner of Neo Neuro Linguistic Programming (CPNNLP).,Jawa Timur,Royal Residence B9 No 207 Wiyung Surabaya,Telp. 081331173779,wanita,diatas 0 tahun,fisik
Pradnyagama,Psikologis,Pusat  Layanan  Psikologi  Pradnyagama dengan  membimbing dengan hati berada  dibawah  naungan PT Pradyagama  Pilar Kusuma berdiri sejak tanggal 2 Mei 1997.,Bali,Jln. Tukad Yeh Aya No.183 Renon Denpasar Selatan Kota Denpasar Bali 80226,Telp. 085739234234,pria,diatas 0 tahun,verbal
Pradnyagama,Psikologis,Pusat  Layanan  Psikologi  Pradnyagama dengan  membimbing dengan hati berada  dibawah  naungan PT Pradyagama  Pilar Kusuma berdiri sejak tanggal 2 Mei 1997.,Bali,Jln. Tukad Yeh Aya No.183 Renon Denpasar Selatan Kota Denpasar Bali 80226,Telp. 085739234234,wanita,diatas 0 tahun,verbal
Pradnyagama,Psikologis,Pusat  Layanan  Psikologi  Pradnyagama dengan  membimbing dengan hati berada  dibawah  naungan PT Pradyagama  Pilar Kusuma berdiri sejak tanggal 2 Mei 1997.,Bali,Jln. Tukad Yeh Aya No.183 Renon Denpasar Selatan Kota Denpasar Bali 80226,Telp. 085739234234,pria,diatas 0 tahun,fisik
Pradnyagama,Psikologis,Pusat  Layanan  Psikologi  Pradnyagama dengan  membimbing dengan hati berada  dibawah  naungan PT Pradyagama  Pilar Kusuma berdiri sejak tanggal 2 Mei 1997.,Bali,Jln. Tukad Yeh Aya No.183 Renon Denpasar Selatan Kota Denpasar Bali 80226,Telp. 085739234234,wanita,diatas 0 tahun,fisik
Abata Psikologi,Psikologis,Biro Psikologi Abata Merupakan sebuah lembaga Humanis dan Profesional yang memberikan layanan kepada masyarakat terhadap kebutuhan jasa konseling  baik  terapi psikologi  kemudian psikotes selanjutnya  pelatihan dan psikoedukasi. Biro Psikologi Abata menghadirkan nuansa baru dengan pendekatan Psiko-Sosio-Spiritual bagi klien atau konsumen dengan penanganan dari tenaga ahli. Klien atau konsumen juga akan mendapatkan layanan yang Humanis dan Profesional untuk memastikan adanya tingkat kesembuhan yang optimal dan kualitas hidup yang lebih baik.,Nusa Tenggara Barat (NTB),Jln.Gajah Mada Kec Sekarbela Kota Mataram Nusa Tenggara Barat,Telp. 085927736000,pria,diatas 0 tahun,verbal
Abata Psikologi,Psikologis,Biro Psikologi Abata Merupakan sebuah lembaga Humanis dan Profesional yang memberikan layanan kepada masyarakat terhadap kebutuhan jasa konseling  baik  terapi psikologi  kemudian psikotes selanjutnya  pelatihan dan psikoedukasi. Biro Psikologi Abata menghadirkan nuansa baru dengan pendekatan Psiko-Sosio-Spiritual bagi klien atau konsumen dengan penanganan dari tenaga ahli. Klien atau konsumen juga akan mendapatkan layanan yang Humanis dan Profesional untuk memastikan adanya tingkat kesembuhan yang optimal dan kualitas hidup yang lebih baik.,Nusa Tenggara Barat (NTB),Jln.Gajah Mada Kec Sekarbela Kota Mataram Nusa Tenggara Barat,Telp. 085927736000,wanita,diatas 0 tahun,verbal
Abata Psikologi,Psikologis,Biro Psikologi Abata Merupakan sebuah lembaga Humanis dan Profesional yang memberikan layanan kepada masyarakat terhadap kebutuhan jasa konseling  baik  terapi psikologi  kemudian psikotes selanjutnya  pelatihan dan psikoedukasi. Biro Psikologi Abata menghadirkan nuansa baru dengan pendekatan Psiko-Sosio-Spiritual bagi klien atau konsumen dengan penanganan dari tenaga ahli. Klien atau konsumen juga akan mendapatkan layanan yang Humanis dan Profesional untuk memastikan adanya tingkat kesembuhan yang optimal dan kualitas hidup yang lebih baik.,Nusa Tenggara Barat (NTB),Jln.Gajah Mada Kec Sekarbela Kota Mataram Nusa Tenggara Barat,Telp. 085927736000,pria,diatas 0 tahun,fisik
Abata Psikologi,Psikologis,Biro Psikologi Abata Merupakan sebuah lembaga Humanis dan Profesional yang memberikan layanan kepada masyarakat terhadap kebutuhan jasa konseling  baik  terapi psikologi  kemudian psikotes selanjutnya  pelatihan dan psikoedukasi. Biro Psikologi Abata menghadirkan nuansa baru dengan pendekatan Psiko-Sosio-Spiritual bagi klien atau konsumen dengan penanganan dari tenaga ahli. Klien atau konsumen juga akan mendapatkan layanan yang Humanis dan Profesional untuk memastikan adanya tingkat kesembuhan yang optimal dan kualitas hidup yang lebih baik.,Nusa Tenggara Barat (NTB),Jln.Gajah Mada Kec Sekarbela Kota Mataram Nusa Tenggara Barat,Telp. 085927736000,wanita,diatas 0 tahun,fisik
Sepe Growth ,Psikologis,Menerima layanan Psikotes (Rekruitment & seleksi Tes Potensi kecerdasan tes bakat dan minat tes kesiapan sekolah) konseling karir konseling dan terapi psikologi behaviour based interview pelatihan dan pengembangan.,Nusa Tenggara Timurt (NTT),Jln. Sam Ratulangi IV/III. Kelurahan Oesapa Barat Kecamatan Kelapa Lima. Kota Kupang,Telp. 085239014084,pria,diatas 0 tahun,verbal
Sepe Growth ,Psikologis,Menerima layanan Psikotes (Rekruitment & seleksi Tes Potensi kecerdasan tes bakat dan minat tes kesiapan sekolah) konseling karir konseling dan terapi psikologi behaviour based interview pelatihan dan pengembangan.,Nusa Tenggara Timurt (NTT),Jln. Sam Ratulangi IV/III. Kelurahan Oesapa Barat Kecamatan Kelapa Lima. Kota Kupang,Telp. 085239014084,wanita,diatas 0 tahun,verbal
Sepe Growth ,Psikologis,Menerima layanan Psikotes (Rekruitment & seleksi Tes Potensi kecerdasan tes bakat dan minat tes kesiapan sekolah) konseling karir konseling dan terapi psikologi behaviour based interview pelatihan dan pengembangan.,Nusa Tenggara Timurt (NTT),Jln. Sam Ratulangi IV/III. Kelurahan Oesapa Barat Kecamatan Kelapa Lima. Kota Kupang,Telp. 085239014084,pria,diatas 0 tahun,fisik
Sepe Growth ,Psikologis,Menerima layanan Psikotes (Rekruitment & seleksi Tes Potensi kecerdasan tes bakat dan minat tes kesiapan sekolah) konseling karir konseling dan terapi psikologi behaviour based interview pelatihan dan pengembangan.,Nusa Tenggara Timurt (NTT),Jln. Sam Ratulangi IV/III. Kelurahan Oesapa Barat Kecamatan Kelapa Lima. Kota Kupang,Telp. 085239014084,wanita,diatas 0 tahun,fisik
Praktek Psikolog Hanna Monareh & Tim,Psikologis,Psikolog klinis di sekitar Kota Manado dengan minat keahlian Psikoanalisa keahlian Psikotraumatologi keahlian Coginitive Behaviour Therapy dan Penanganan Anak berkebutuhan khusus dan melayani  penanganan korban kekerasan seksual perempuan dan anak. ,Sulawesi Utara,"Jln. Mogandi 15 Malalayang Satu Kec. Malalayang Kota Manado Sulawesi Utara 95162

",Telp. 082191106549,pria,diatas 0 tahun,verbal
Praktek Psikolog Hanna Monareh & Tim,Psikologis,Psikolog klinis di sekitar Kota Manado dengan minat keahlian Psikoanalisa keahlian Psikotraumatologi keahlian Coginitive Behaviour Therapy dan Penanganan Anak berkebutuhan khusus dan melayani  penanganan korban kekerasan seksual perempuan dan anak. ,Sulawesi Utara,"Jln. Mogandi 15 Malalayang Satu Kec. Malalayang Kota Manado Sulawesi Utara 95162

",Telp. 082191106549,wanita,diatas 0 tahun,verbal
Praktek Psikolog Hanna Monareh & Tim,Psikologis,Psikolog klinis di sekitar Kota Manado dengan minat keahlian Psikoanalisa keahlian Psikotraumatologi keahlian Coginitive Behaviour Therapy dan Penanganan Anak berkebutuhan khusus dan melayani  penanganan korban kekerasan seksual perempuan dan anak. ,Sulawesi Utara,"Jln. Mogandi 15 Malalayang Satu Kec. Malalayang Kota Manado Sulawesi Utara 95162

",Telp. 082191106549,pria,diatas 0 tahun,fisik
Praktek Psikolog Hanna Monareh & Tim,Psikologis,Psikolog klinis di sekitar Kota Manado dengan minat keahlian Psikoanalisa keahlian Psikotraumatologi keahlian Coginitive Behaviour Therapy dan Penanganan Anak berkebutuhan khusus dan melayani  penanganan korban kekerasan seksual perempuan dan anak. ,Sulawesi Utara,"Jln. Mogandi 15 Malalayang Satu Kec. Malalayang Kota Manado Sulawesi Utara 95162

",Telp. 082191106549,wanita,diatas 0 tahun,fisik
Mitra Layanan Psikologi,Psikologis,"Mitra Layanan Psikologi (MLP) didirikan pada 12 April 2012 dan merupakan lembaga layanan psikologi di Manado Sulawesi Utara. MLP bertujuan untuk menjadi mitra masyarakat dalam upaya mengatasi masalah psikologis yang dihadapi. Misi yang dimiliki Mitra Layanan Psikologi:
1.	Melayani asesmen psikologis secara komprehensif sesuai kebutuhan.
2.	Melayani kebutuhan individu dan Masyarakat dalam program pengembangan potensi & kompetensi.
3.	Menyediakan layanan konseling dan psikoterapi yang humanis.
",Sulawesi Utara,Jln. Sam Ratulangi 20 No.2 - Kel Titiwungen Sel. Kec. Sario Kota Manado Sulawesi Utara,Telp.  081344287821,pria,diatas 0 tahun,verbal
Mitra Layanan Psikologi,Psikologis,"Mitra Layanan Psikologi (MLP) didirikan pada 12 April 2012 dan merupakan lembaga layanan psikologi di Manado Sulawesi Utara. MLP bertujuan untuk menjadi mitra masyarakat dalam upaya mengatasi masalah psikologis yang dihadapi. Misi yang dimiliki Mitra Layanan Psikologi:
1.	Melayani asesmen psikologis secara komprehensif sesuai kebutuhan.
2.	Melayani kebutuhan individu dan Masyarakat dalam program pengembangan potensi & kompetensi.
3.	Menyediakan layanan konseling dan psikoterapi yang humanis.
",Sulawesi Utara,Jln. Sam Ratulangi 20 No.2 - Kel Titiwungen Sel. Kec. Sario Kota Manado Sulawesi Utara,Telp.  081344287821,wanita,diatas 0 tahun,verbal
Mitra Layanan Psikologi,Psikologis,"Mitra Layanan Psikologi (MLP) didirikan pada 12 April 2012 dan merupakan lembaga layanan psikologi di Manado Sulawesi Utara. MLP bertujuan untuk menjadi mitra masyarakat dalam upaya mengatasi masalah psikologis yang dihadapi. Misi yang dimiliki Mitra Layanan Psikologi:
1.	Melayani asesmen psikologis secara komprehensif sesuai kebutuhan.
2.	Melayani kebutuhan individu dan Masyarakat dalam program pengembangan potensi & kompetensi.
3.	Menyediakan layanan konseling dan psikoterapi yang humanis.
",Sulawesi Utara,Jln. Sam Ratulangi 20 No.2 - Kel Titiwungen Sel. Kec. Sario Kota Manado Sulawesi Utara,Telp.  081344287821,pria,diatas 0 tahun,fisik
Mitra Layanan Psikologi,Psikologis,"Mitra Layanan Psikologi (MLP) didirikan pada 12 April 2012 dan merupakan lembaga layanan psikologi di Manado Sulawesi Utara. MLP bertujuan untuk menjadi mitra masyarakat dalam upaya mengatasi masalah psikologis yang dihadapi. Misi yang dimiliki Mitra Layanan Psikologi:
1.	Melayani asesmen psikologis secara komprehensif sesuai kebutuhan.
2.	Melayani kebutuhan individu dan Masyarakat dalam program pengembangan potensi & kompetensi.
3.	Menyediakan layanan konseling dan psikoterapi yang humanis.
",Sulawesi Utara,Jln. Sam Ratulangi 20 No.2 - Kel Titiwungen Sel. Kec. Sario Kota Manado Sulawesi Utara,Telp.  081344287821,wanita,diatas 0 tahun,fisik
Biro Konsultasi Psikologi Humanity,Psikologis,Biro Konsultasi & Pelayanan Psikologi  HUMANITY melayani konseling/konsultasi terapi psikologi (psikoterapi) untuk anak remaja dan dewasa. Menyediakan jasa pelayanan di bidang psikologi antara lain adalah asesmen pemeriksaan psikologis yang meliputi  inteligensi bakat minat kepribadian arah  atau sikap Melayani talk show seminar pelatihan serta workshop dalam upaya mendukung optimalisasi potensi diri individu dalam berbagai setting kehidupan.,Sulawesi Tengah, Jln. Dr. Wahidin Besusu Bar. Kec. Palu Bar. Kota Palu Sulawesi Tengah 94111,Telp.  085232009871,pria,diatas 0 tahun,verbal
Biro Konsultasi Psikologi Humanity,Psikologis,Biro Konsultasi & Pelayanan Psikologi  HUMANITY melayani konseling/konsultasi terapi psikologi (psikoterapi) untuk anak remaja dan dewasa. Menyediakan jasa pelayanan di bidang psikologi antara lain adalah asesmen pemeriksaan psikologis yang meliputi  inteligensi bakat minat kepribadian arah  atau sikap Melayani talk show seminar pelatihan serta workshop dalam upaya mendukung optimalisasi potensi diri individu dalam berbagai setting kehidupan.,Sulawesi Tengah, Jln. Dr. Wahidin Besusu Bar. Kec. Palu Bar. Kota Palu Sulawesi Tengah 94111,Telp.  085232009871,wanita,diatas 0 tahun,verbal
Biro Konsultasi Psikologi Humanity,Psikologis,Biro Konsultasi & Pelayanan Psikologi  HUMANITY melayani konseling/konsultasi terapi psikologi (psikoterapi) untuk anak remaja dan dewasa. Menyediakan jasa pelayanan di bidang psikologi antara lain adalah asesmen pemeriksaan psikologis yang meliputi  inteligensi bakat minat kepribadian arah  atau sikap Melayani talk show seminar pelatihan serta workshop dalam upaya mendukung optimalisasi potensi diri individu dalam berbagai setting kehidupan.,Sulawesi Tengah, Jln. Dr. Wahidin Besusu Bar. Kec. Palu Bar. Kota Palu Sulawesi Tengah 94111,Telp.  085232009871,pria,diatas 0 tahun,fisik
Biro Konsultasi Psikologi Humanity,Psikologis,Biro Konsultasi & Pelayanan Psikologi  HUMANITY melayani konseling/konsultasi terapi psikologi (psikoterapi) untuk anak remaja dan dewasa. Menyediakan jasa pelayanan di bidang psikologi antara lain adalah asesmen pemeriksaan psikologis yang meliputi  inteligensi bakat minat kepribadian arah  atau sikap Melayani talk show seminar pelatihan serta workshop dalam upaya mendukung optimalisasi potensi diri individu dalam berbagai setting kehidupan.,Sulawesi Tengah, Jln. Dr. Wahidin Besusu Bar. Kec. Palu Bar. Kota Palu Sulawesi Tengah 94111,Telp.  085232009871,wanita,diatas 0 tahun,fisik
Biro Psikologi Pro Murtim,Psikologis,Biro Psikologi Pro Murtim memulai kiprahnya sejak Oktober 2009 dengan jenis pelayanan psikologi meliputi psikotes dan konsultasi. Seiring dengan meningkatnya kebutuhan serta harapan masyarakat pengguna jasa terhadap  layanan yang  diberikan maka Biro Psikologi Pro Murtim mengembangkan beberapa layanan psikologi lainnya seperti pelatihan pengembangan kepribadian pelatihan motivasi dan melakukan terapi pada anak dan remaja bermasalah serta melakukan layanan psikologi lainnya secara terpadu dan profesional. Dengan adanya legalitas dengan akta notaris no. 32 tanggal 4 September 2013. Biro Psikologi Pro Murtim semakin mendapatkan  kepercayaan dari masyarakat pengguna jasa layanan psikologi sehingga saat ini banyak permintaan layanan psikologi terutama psikotes dari instansi pemerintah dan swasta.,Gorontalo, Jln. Rambutan Kel. Huangobotu Kec. Dungingi Kota Gorontalo,Telp. 081244595473,pria,diatas 0 tahun,verbal
Biro Psikologi Pro Murtim,Psikologis,Biro Psikologi Pro Murtim memulai kiprahnya sejak Oktober 2009 dengan jenis pelayanan psikologi meliputi psikotes dan konsultasi. Seiring dengan meningkatnya kebutuhan serta harapan masyarakat pengguna jasa terhadap  layanan yang  diberikan maka Biro Psikologi Pro Murtim mengembangkan beberapa layanan psikologi lainnya seperti pelatihan pengembangan kepribadian pelatihan motivasi dan melakukan terapi pada anak dan remaja bermasalah serta melakukan layanan psikologi lainnya secara terpadu dan profesional. Dengan adanya legalitas dengan akta notaris no. 32 tanggal 4 September 2013. Biro Psikologi Pro Murtim semakin mendapatkan  kepercayaan dari masyarakat pengguna jasa layanan psikologi sehingga saat ini banyak permintaan layanan psikologi terutama psikotes dari instansi pemerintah dan swasta.,Gorontalo, Jln. Rambutan Kel. Huangobotu Kec. Dungingi Kota Gorontalo,Telp. 081244595473,wanita,diatas 0 tahun,verbal
Biro Psikologi Pro Murtim,Psikologis,Biro Psikologi Pro Murtim memulai kiprahnya sejak Oktober 2009 dengan jenis pelayanan psikologi meliputi psikotes dan konsultasi. Seiring dengan meningkatnya kebutuhan serta harapan masyarakat pengguna jasa terhadap  layanan yang  diberikan maka Biro Psikologi Pro Murtim mengembangkan beberapa layanan psikologi lainnya seperti pelatihan pengembangan kepribadian pelatihan motivasi dan melakukan terapi pada anak dan remaja bermasalah serta melakukan layanan psikologi lainnya secara terpadu dan profesional. Dengan adanya legalitas dengan akta notaris no. 32 tanggal 4 September 2013. Biro Psikologi Pro Murtim semakin mendapatkan  kepercayaan dari masyarakat pengguna jasa layanan psikologi sehingga saat ini banyak permintaan layanan psikologi terutama psikotes dari instansi pemerintah dan swasta.,Gorontalo, Jln. Rambutan Kel. Huangobotu Kec. Dungingi Kota Gorontalo,Telp. 081244595473,pria,diatas 0 tahun,fisik
Biro Psikologi Pro Murtim,Psikologis,Biro Psikologi Pro Murtim memulai kiprahnya sejak Oktober 2009 dengan jenis pelayanan psikologi meliputi psikotes dan konsultasi. Seiring dengan meningkatnya kebutuhan serta harapan masyarakat pengguna jasa terhadap  layanan yang  diberikan maka Biro Psikologi Pro Murtim mengembangkan beberapa layanan psikologi lainnya seperti pelatihan pengembangan kepribadian pelatihan motivasi dan melakukan terapi pada anak dan remaja bermasalah serta melakukan layanan psikologi lainnya secara terpadu dan profesional. Dengan adanya legalitas dengan akta notaris no. 32 tanggal 4 September 2013. Biro Psikologi Pro Murtim semakin mendapatkan  kepercayaan dari masyarakat pengguna jasa layanan psikologi sehingga saat ini banyak permintaan layanan psikologi terutama psikotes dari instansi pemerintah dan swasta.,Gorontalo, Jln. Rambutan Kel. Huangobotu Kec. Dungingi Kota Gorontalo,Telp. 081244595473,wanita,diatas 0 tahun,fisik
"Praktik Psikolog ""Psikologika""",Psikologis,Mmemberikan Layanan Konsultasi Wellness  dan membuka layanan konsultasi psikologi . Layanan konseling  membantu meringankan problem psikologis maupun meningkatkan performa mental client. Mulai dari problem trauma promblem kecemasan hingga perilaku impulsif (tidak terkontrol) dan masalah ketidak percayaan diri.,Sulawesi Tenggara ,Jl. Laute 3 No.9B Mandonga Kec. Mandonga Kota Kendari Sulawesi Tenggara 93111, Telp. 085757204427,pria,diatas 0 tahun,verbal
"Praktik Psikolog ""Psikologika""",Psikologis,Mmemberikan Layanan Konsultasi Wellness  dan membuka layanan konsultasi psikologi . Layanan konseling  membantu meringankan problem psikologis maupun meningkatkan performa mental client. Mulai dari problem trauma promblem kecemasan hingga perilaku impulsif (tidak terkontrol) dan masalah ketidak percayaan diri.,Sulawesi Tenggara ,Jl. Laute 3 No.9B Mandonga Kec. Mandonga Kota Kendari Sulawesi Tenggara 93111, Telp. 085757204427,wanita,diatas 0 tahun,verbal
"Praktik Psikolog ""Psikologika""",Psikologis,Mmemberikan Layanan Konsultasi Wellness  dan membuka layanan konsultasi psikologi . Layanan konseling  membantu meringankan problem psikologis maupun meningkatkan performa mental client. Mulai dari problem trauma promblem kecemasan hingga perilaku impulsif (tidak terkontrol) dan masalah ketidak percayaan diri.,Sulawesi Tenggara ,Jl. Laute 3 No.9B Mandonga Kec. Mandonga Kota Kendari Sulawesi Tenggara 93111, Telp. 085757204427,pria,diatas 0 tahun,fisik
"Praktik Psikolog ""Psikologika""",Psikologis,Mmemberikan Layanan Konsultasi Wellness  dan membuka layanan konsultasi psikologi . Layanan konseling  membantu meringankan problem psikologis maupun meningkatkan performa mental client. Mulai dari problem trauma promblem kecemasan hingga perilaku impulsif (tidak terkontrol) dan masalah ketidak percayaan diri.,Sulawesi Tenggara ,Jl. Laute 3 No.9B Mandonga Kec. Mandonga Kota Kendari Sulawesi Tenggara 93111, Telp. 085757204427,wanita,diatas 0 tahun,fisik
